dialogue_id,context,response,domain,user_intents,user_slots,context_len,response_len
PMUL4856.json,"that's perfect. can you make a reservation for 3 on that train, please?",i can make the reservation for you.,"restaurant, train",['book_train'],"{'restaurant-area': 'south', 'restaurant-bookday': 'monday', 'restaurant-bookpeople': '3', 'restaurant-booktime': '13:00', 'restaurant-food': 'european', 'restaurant-name': 'restaurant alimentum', 'train-bookpeople': '3', 'train-day': 'tuesday', 'train-departure': 'cambridge', 'train-destination': 'bishops stortford', 'train-leaveat': '16:45'}",13,7
PMUL4856.json,great! i just need the reference number.,"you all set the reference number is alh3fl92, can i help with anything else?","restaurant, train",['book_train'],"{'restaurant-area': 'south', 'restaurant-bookday': 'monday', 'restaurant-bookpeople': '3', 'restaurant-booktime': '13:00', 'restaurant-food': 'european', 'restaurant-name': 'restaurant alimentum', 'train-bookpeople': '3', 'train-day': 'tuesday', 'train-departure': 'cambridge', 'train-destination': 'bishops stortford', 'train-leaveat': '16:45'}",7,14
PMUL4856.json,no thank you. that's it. bye!,you are welcome. have a nice day. bye.,"restaurant, train",[],"{'restaurant-area': 'south', 'restaurant-bookday': 'monday', 'restaurant-bookpeople': '3', 'restaurant-booktime': '13:00', 'restaurant-food': 'european', 'restaurant-name': 'restaurant alimentum', 'train-bookpeople': '3', 'train-day': 'tuesday', 'train-departure': 'cambridge', 'train-destination': 'bishops stortford', 'train-leaveat': '16:45'}",6,8
PMUL3204.json,i am looking for a train from kings lynn to cambridge. it should leave after 18:45.,what day do you need to travel?,"restaurant, train",['find_train'],"{'train-departure': 'kings lynn', 'train-destination': 'cambridge', 'train-leaveat': '18:45'}",16,7
PMUL3204.json,i'll need to leave on sunday.,tr4440 is the train that leaves earliest at 19:11,"restaurant, train",['find_train'],"{'train-day': 'sunday', 'train-departure': 'kings lynn', 'train-destination': 'cambridge', 'train-leaveat': '18:45'}",6,9
PMUL3204.json,can you tell me how long the trip will be?,the ride is 47 minutes,"restaurant, train",['find_train'],"{'train-day': 'sunday', 'train-departure': 'kings lynn', 'train-destination': 'cambridge', 'train-leaveat': '18:45'}",10,5
PMUL3204.json,what is the cost of a ticket?,the ticket is 9.80 pounds.,"restaurant, train",['find_train'],"{'train-day': 'sunday', 'train-departure': 'kings lynn', 'train-destination': 'cambridge', 'train-leaveat': '18:45'}",7,5
PMUL3204.json,i'm also looking for a restaurant in the city centre. can you tell me of a moderately priced indian place?,there is no moderately priced indian restaurant in the centre but there are three cheap places. i would recommend the gandhi. would this be ok or do you want somewhere else?,"restaurant, train","['find_restaurant', 'find_train']","{'restaurant-area': 'centre', 'restaurant-food': 'indian', 'restaurant-pricerange': 'moderate', 'train-day': 'sunday', 'train-departure': 'kings lynn', 'train-destination': 'cambridge', 'train-leaveat': '18:45'}",20,31
PMUL3204.json,is there a moderately priced british restaurant then?,yes. there are four moderately priced british places in the centre. would you like me to recommend one?,"restaurant, train","['find_restaurant', 'find_train']","{'restaurant-area': 'centre', 'restaurant-food': 'british', 'restaurant-pricerange': 'moderate', 'train-day': 'sunday', 'train-departure': 'kings lynn', 'train-destination': 'cambridge', 'train-leaveat': '18:45'}",8,18
PMUL3204.json,yes and can i get their phone number.,"restaurant one seven is what i would recommend, their phone number is 01223337766","restaurant, train",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'british', 'restaurant-pricerange': 'moderate', 'train-day': 'sunday', 'train-departure': 'kings lynn', 'train-destination': 'cambridge', 'train-leaveat': '18:45'}",8,13
PMUL3204.json,thank you! that is all.,thanks for using this service! have a nice day.,"restaurant, train",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'british', 'restaurant-name': 'restaurant one seven', 'restaurant-pricerange': 'moderate', 'train-day': 'sunday', 'train-departure': 'kings lynn', 'train-destination': 'cambridge', 'train-leaveat': '18:45'}",5,9
PMUL3204.json,"ok thanks, byeeee",have a good day!,"restaurant, train",[],"{'restaurant-area': 'centre', 'restaurant-food': 'british', 'restaurant-pricerange': 'moderate', 'train-day': 'sunday', 'train-departure': 'kings lynn', 'train-destination': 'cambridge', 'train-leaveat': '18:45'}",3,4
SSNG0201.json,"hi, i need a guest house to stay in, please.",i've found 24 different guesthouses for you. would you like some recommendations based on more preferences?,hotel,['find_hotel'],{'hotel-type': 'guesthouse'},10,16
SSNG0201.json,i need free wifi and it should have a star rating of 3 please.,"i found 3 guesthouses matching your criteria in the north, south, and west . what part of town would you prefer?",hotel,['find_hotel'],"{'hotel-internet': 'yes', 'hotel-stars': '3', 'hotel-type': 'guesthouse'}",14,21
SSNG0201.json,i'd like something on the north side of town.,"i have the hamilton lodge on chesterton road, would that be ok?",hotel,['find_hotel'],"{'hotel-area': 'north', 'hotel-internet': 'yes', 'hotel-stars': '3', 'hotel-type': 'guesthouse'}",9,12
SSNG0201.json,yes please book it for 6 on tuesday and i will be staying 5 nights if that's available.,there are no guest house's available in the north. how about a hotel instead?,hotel,['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '6', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-stars': '3', 'hotel-type': 'guesthouse'}",18,14
SSNG0201.json,that would be fine as long as it is in the same price range,i am sorry there are no hotels that match either. would you like to try a different part of town or star rating?,hotel,['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '6', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-stars': '3', 'hotel-type': 'hotel'}",14,23
SSNG0201.json,yes. would you check the west part of town please?,"i'm sorry, there is none that match your request in the west. should i try different star rating or another part of town?",hotel,['book_hotel'],"{'hotel-area': 'west', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '6', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-stars': '3', 'hotel-type': 'hotel'}",10,23
SSNG0201.json,could you try a hotel in the west in the same price range. the star does not matter.,"hobsons house is a moderately-priced, 3-star guesthouse in the west. i was able to book that for you, ref#lqivxpcx . can i help with anything else today?",hotel,['book_hotel'],"{'hotel-area': 'west', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '6', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'hobsons house', 'hotel-stars': 'dontcare'}",18,27
SSNG0201.json,"thank you, that's all i need today. goodbye!",you're welcome. enjoy your stay.,hotel,[],"{'hotel-area': 'west', 'hotel-bookday': 'tuesday', 'hotel-bookpeople': '6', 'hotel-bookstay': '5', 'hotel-internet': 'yes', 'hotel-name': 'hobsons house', 'hotel-stars': 'dontcare'}",8,5
PMUL3411.json,"i'm looking for a place to stay, some place expensive and with a 2 star rating.",i found the express by holiday inn cambridge. it offers free internet and parking and is very nice.,"restaurant, taxi, hotel","['find_hotel', 'find_restaurant']","{'hotel-pricerange': 'expensive', 'hotel-stars': '2'}",16,18
PMUL3411.json,i need it to be in the east.,it is. would you like to make a reservation?,"restaurant, taxi, hotel",['find_hotel'],"{'hotel-area': 'east', 'hotel-pricerange': 'expensive', 'hotel-stars': '2'}",8,9
PMUL3411.json,"sure, i would love that.",for what day and time could you like the reservation to be made?,"restaurant, taxi, hotel",['find_hotel'],"{'hotel-area': 'east', 'hotel-pricerange': 'expensive', 'hotel-stars': '2'}",5,13
PMUL3411.json,"i'm sorry, i don't actually need a reservation. but can you recommend an expensive modern european restaurant in cambridge?",in what area are you looking for?,"restaurant, taxi, hotel","['find_restaurant', 'find_hotel']","{'restaurant-food': 'modern european', 'restaurant-pricerange': 'expensive', 'hotel-area': 'east', 'hotel-pricerange': 'expensive', 'hotel-stars': '2'}",19,7
PMUL3411.json,"in the east, book a table for 3 people at 11:30 on tuesday.",i'm sorry there isn't an expensive modern european restaurant in the east. would you like to try another area?,"restaurant, taxi, hotel","['book_restaurant', 'find_hotel', 'find_taxi']","{'restaurant-area': 'east', 'restaurant-bookday': 'tuesday', 'restaurant-bookpeople': '3', 'restaurant-booktime': '11:30', 'restaurant-food': 'modern european', 'restaurant-pricerange': 'expensive', 'hotel-area': 'east', 'hotel-pricerange': 'expensive', 'hotel-stars': '2'}",13,19
PMUL3411.json,yes please try the north area.,the only modern european restaurant is in the center of town.,"restaurant, taxi, hotel",['book_restaurant'],"{'restaurant-area': 'north', 'restaurant-bookday': 'tuesday', 'restaurant-bookpeople': '3', 'restaurant-booktime': '11:30', 'restaurant-food': 'modern european', 'restaurant-pricerange': 'expensive', 'hotel-area': 'east', 'hotel-pricerange': 'expensive', 'hotel-stars': '2'}",6,11
PMUL3411.json,"make a reservation for 3 people at 11:30 on tuesday, a taxi to commute between the two places by the booked time. i need reference number, contact number and care type.","ok, i have your table booked at darrys cookhouse and wine shop. your reference number is nx1lavog . your taxi will be a yellow skoda, contact number 07967910816.","restaurant, taxi, hotel","['find_taxi', 'book_restaurant']","{'taxi-arriveby': '11:30', 'restaurant-area': 'centre', 'restaurant-bookday': 'tuesday', 'restaurant-bookpeople': '3', 'restaurant-booktime': '11:30', 'restaurant-food': 'modern european', 'restaurant-pricerange': 'expensive', 'hotel-area': 'east', 'hotel-pricerange': 'expensive', 'hotel-stars': '2'}",31,28
PMUL3411.json,thanks. you've been very helpful.,is there anything else you need from me?,"restaurant, taxi, hotel","['find_taxi', 'book_restaurant']","{'taxi-arriveby': '11:30', 'taxi-departure': 'express by holiday inn cambridge', 'taxi-destination': 'darrys cookhouse and wine shop', 'restaurant-area': 'centre', 'restaurant-bookday': 'tuesday', 'restaurant-bookpeople': '3', 'restaurant-booktime': '11:30', 'restaurant-food': 'modern european', 'restaurant-name': 'darrys cookhouse and wine shop', 'restaurant-pricerange': 'expensive', 'hotel-area': 'east', 'hotel-pricerange': 'expensive', 'hotel-stars': '2'}",5,8
PMUL3411.json,no that will be all thank you so much.,you're most welcome. have a good time.,"restaurant, taxi, hotel",[],"{'taxi-arriveby': '11:30', 'taxi-departure': 'express by holiday inn cambridge', 'taxi-destination': 'darrys cookhouse and wine shop', 'restaurant-area': 'centre', 'restaurant-bookday': 'tuesday', 'restaurant-bookpeople': '3', 'restaurant-booktime': '11:30', 'restaurant-food': 'modern european', 'restaurant-name': 'darrys cookhouse and wine shop', 'restaurant-pricerange': 'expensive', 'hotel-area': 'east', 'hotel-pricerange': 'expensive', 'hotel-stars': '2'}",9,7
SNG0986.json,i am looking for a 0 star hotel to stay at somewhere in the north area.,i have one place that suits your needs. it is the city centre north b & b. they are located on 328a histon road. they offer both free wifi and parking.,hotel,['find_hotel'],"{'hotel-area': 'north', 'hotel-stars': '0'}",16,31
SNG0986.json,is that place cheap?,yes. city centre north b & b is in the cheap pricerange.,hotel,['find_hotel'],"{'hotel-area': 'north', 'hotel-stars': '0'}",4,12
SNG0986.json,"ok, that's awesome. can you book me a room there for saturday for 8 people and 2 nights?",i'm sorry. the booking was unsuccessful. would you like to try for another day or a shorter stay?,hotel,['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'saturday', 'hotel-bookpeople': '8', 'hotel-bookstay': '2', 'hotel-name': ['city centre north b and b', 'city centre north b & b'], 'hotel-stars': '0'}",18,18
SNG0986.json,"sure, how about just for one night?",success. the reference number is moux96ze .,hotel,['book_hotel'],"{'hotel-area': 'north', 'hotel-bookday': 'saturday', 'hotel-bookpeople': '8', 'hotel-bookstay': '1', 'hotel-name': ['city centre north b and b', 'city centre north b & b'], 'hotel-stars': '0'}",7,7
SNG0986.json,great! thanks so much for your help with that.,perfect. i'm sure you'll love it. good day.,hotel,[],"{'hotel-area': 'north', 'hotel-bookday': 'saturday', 'hotel-bookpeople': '8', 'hotel-bookstay': '1', 'hotel-name': ['city centre north b and b', 'city centre north b & b'], 'hotel-stars': '0'}",9,8
PMUL0255.json,got any fish and chip shops on the westside?,there doesn't seem to be any seafood restaurants in the west. would another area work for you?,"restaurant, taxi, hotel",['find_restaurant'],{},9,17
PMUL0255.json,i meant british food with that.,there are three restaurants in the westside that serve british food. do you prefer a moderate or expensive price range?,"restaurant, taxi, hotel",['find_restaurant'],"{'restaurant-area': 'west', 'restaurant-food': 'british'}",6,20
PMUL0255.json,i want one in the expensive range.,travellers rest is located on huntingdon road. would you like reservations?,"restaurant, taxi, hotel","['find_restaurant', 'find_hotel']","{'restaurant-area': 'west', 'restaurant-food': 'british', 'restaurant-pricerange': 'expensive'}",7,11
PMUL0255.json,"yes for 7 at 17:15 on wednesday, i'll need the reference number then too please","i have a table booked for 7 people at 17:15 on wednesday, your reference number is 4wre7j72 . can i help with anything else?","restaurant, taxi, hotel","['book_restaurant', 'find_taxi', 'find_hotel']","{'restaurant-area': 'west', 'restaurant-bookday': 'wednesday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '17:15', 'restaurant-food': 'british', 'restaurant-name': 'travellers rest', 'restaurant-pricerange': 'expensive'}",15,24
PMUL0255.json,yeah i also need a place to stay,i'd be happy to help. i am showing 33 hotels. perhaps we can narrow it down a bit. what area of town would you like to stay in?,"restaurant, taxi, hotel",['find_hotel'],"{'restaurant-area': 'west', 'restaurant-bookday': 'wednesday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '17:15', 'restaurant-food': 'british', 'restaurant-name': 'travellers rest', 'restaurant-pricerange': 'expensive'}",8,28
PMUL0255.json,any area of town would be fine. i am looking for a guesthouse in the expensive price range.,"i'm sorry, there are no expensive guesthouses in our listings, are you willing to consider other price ranges?","restaurant, taxi, hotel","['book_restaurant', 'find_hotel']","{'restaurant-area': 'west', 'restaurant-bookday': 'wednesday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '17:15', 'restaurant-food': 'british', 'restaurant-name': 'travellers rest', 'restaurant-pricerange': 'expensive', 'hotel-area': 'dontcare', 'hotel-pricerange': 'expensive', 'hotel-type': 'guesthouse'}",18,18
PMUL0255.json,how about one that is in the type of hotel.?,i have the university arms hotel located in the centre.,"restaurant, taxi, hotel",['find_hotel'],"{'restaurant-area': 'west', 'restaurant-bookday': 'wednesday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '17:15', 'restaurant-food': 'british', 'restaurant-name': 'travellers rest', 'restaurant-pricerange': 'expensive', 'hotel-area': 'dontcare', 'hotel-pricerange': 'expensive', 'hotel-type': 'hotel'}",10,10
PMUL0255.json,that will work. can i book that for 7 people on wednesday? we will be there for 2 nights.,sure i got your reservation and your reference number is 09b5qsh5 .,"restaurant, taxi, hotel","['book_restaurant', 'book_hotel']","{'restaurant-area': 'west', 'restaurant-bookday': 'wednesday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '17:15', 'restaurant-food': 'british', 'restaurant-name': 'travellers rest', 'restaurant-pricerange': 'expensive', 'hotel-area': 'dontcare', 'hotel-bookday': 'wednesday', 'hotel-bookpeople': '7', 'hotel-bookstay': '2', 'hotel-name': 'university arms hotel', 'hotel-pricerange': 'expensive', 'hotel-type': 'hotel'}",19,12
PMUL0255.json,thank you! i will also need a taxi to travel between the two places.,ok great and what time do you prefer?,"restaurant, taxi, hotel",['find_taxi'],"{'taxi-departure': 'university arms hotel', 'taxi-destination': 'travellers rest', 'restaurant-area': 'west', 'restaurant-bookday': 'wednesday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '17:15', 'restaurant-food': 'british', 'restaurant-name': 'travellers rest', 'restaurant-pricerange': 'expensive', 'hotel-area': 'dontcare', 'hotel-bookday': 'wednesday', 'hotel-bookpeople': '7', 'hotel-bookstay': '2', 'hotel-name': 'university arms hotel', 'hotel-pricerange': 'expensive', 'hotel-type': 'hotel'}",14,8
PMUL0255.json,i need to be at restaurant by 17:15,a grey volvo with pick you up and the contact number is 07701301770. is there anything else i can assist you with?,"restaurant, taxi, hotel","['find_taxi', 'book_restaurant']","{'taxi-arriveby': '17:15', 'taxi-departure': 'university arms hotel', 'taxi-destination': 'travellers rest', 'restaurant-area': 'west', 'restaurant-bookday': 'wednesday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '17:15', 'restaurant-food': 'british', 'restaurant-name': 'travellers rest', 'restaurant-pricerange': 'expensive', 'hotel-area': 'dontcare', 'hotel-bookday': 'wednesday', 'hotel-bookpeople': '7', 'hotel-bookstay': '2', 'hotel-name': 'university arms hotel', 'hotel-pricerange': 'expensive', 'hotel-type': 'hotel'}",8,22
PMUL0255.json,thank you so much for your help.,can you book it for me and get a reference number ?,"restaurant, taxi, hotel",[],"{'taxi-arriveby': '17:15', 'taxi-departure': 'university arms hotel', 'taxi-destination': 'travellers rest', 'restaurant-area': 'west', 'restaurant-bookday': 'wednesday', 'restaurant-bookpeople': '7', 'restaurant-booktime': '17:15', 'restaurant-food': 'british', 'restaurant-name': 'travellers rest', 'restaurant-pricerange': 'expensive', 'hotel-area': 'dontcare', 'hotel-bookday': 'wednesday', 'hotel-bookpeople': '7', 'hotel-bookstay': '2', 'hotel-name': 'university arms hotel', 'hotel-pricerange': 'expensive', 'hotel-type': 'hotel'}",7,12
MUL1153.json,what museum would you recommend in the east part of cambridge?,"i would recommend cambridge artworks, it is a museum in the east and has free entrance. would you like any more information?","attraction, hotel",['find_attraction'],"{'attraction-area': 'east', 'attraction-type': 'museum'}",11,22
MUL1153.json,i am also looking for the limehouse hotel. do you know if they have internet?,"yes, the limehouse hotel has internet. would you like more information about this hotel?","attraction, hotel",['find_hotel'],"{'hotel-internet': 'yes', 'hotel-name': 'limehouse', 'attraction-area': 'east', 'attraction-type': 'museum'}",15,14
MUL1153.json,"yes, how many stars is is rated?",limehouse is a 4 star hotel. would you like to book it?,"attraction, hotel",['find_hotel'],"{'hotel-internet': 'yes', 'hotel-name': 'limehouse', 'attraction-area': 'east', 'attraction-type': 'museum'}",7,12
MUL1153.json,that's ok. i can take care of booking myself. would you know a place in the centre of town where we could go for boating?,the cambridge punter meets your criteria. would you like some more information?,"attraction, hotel",['find_attraction'],"{'hotel-internet': 'yes', 'hotel-name': 'limehouse', 'attraction-area': 'centre', 'attraction-type': 'boat'}",25,12
MUL1153.json,"yes, what is the entrance fee?",i do not know the entrance fee. you can call them directly at 07807718591.,"attraction, hotel",['find_attraction'],"{'hotel-internet': 'yes', 'hotel-name': 'limehouse', 'attraction-area': 'centre', 'attraction-name': 'cambridge punter', 'attraction-type': 'boat'}",6,14
MUL1153.json,"okay. that's all i need, i guess.",okay. thank you for calling.,"attraction, hotel",['find_attraction'],"{'hotel-internet': 'yes', 'hotel-name': 'limehouse', 'attraction-area': 'centre', 'attraction-name': 'cambridge punter', 'attraction-type': 'boat'}",7,5
MUL0290.json,i am looking for the address and phone number for the backstreet bistro please.,sure the backstreet bistro is located at 2 sturton street city centre and there phone number is 01223306306...,"restaurant, train",['find_restaurant'],{'restaurant-name': 'backstreet bistro'},14,18
MUL0290.json,"perfect, can you make me a reservation for 8 people on saturday please?",of course! what time would you like a reservation?,"restaurant, train","['book_restaurant', 'find_train']","{'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-name': 'backstreet bistro'}",13,9
MUL0290.json,14:45 works for us,a reservation for 8 people on saturday at 14:45 has been made with the reference number 79cmogur . is there anything else i can help you with today?,"restaurant, train",['book_restaurant'],"{'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '14:45', 'restaurant-name': 'backstreet bistro'}",4,28
MUL0290.json,yes. i need to book a train on saturday that goes to cambridge.,"certainly. there are many trains into cambridge. where would you like to depart from, and do you have a preferred departure or arrival time?","restaurant, train","['book_restaurant', 'find_train']","{'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '14:45', 'restaurant-name': 'backstreet bistro', 'train-day': 'saturday', 'train-destination': 'cambridge'}",13,24
MUL0290.json,i would like a train that departs from stevenage and arrives by 11:15.,"there are three trains that fit that criteria. one arrives at 6:43, another at 8:43 and the last at 10:43. which would you prefer?","restaurant, train",['find_train'],"{'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '14:45', 'restaurant-name': 'backstreet bistro', 'train-arriveby': '11:15', 'train-day': 'saturday', 'train-departure': 'stevenage', 'train-destination': 'cambridge'}",13,24
MUL0290.json,"can you give me the price, train id, and travel time for the one that arrives at 8:43?",tr6016 will cost 10.24 pounds and the travel time is 49 minutes.,"restaurant, train",['find_train'],"{'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '14:45', 'restaurant-name': 'backstreet bistro', 'train-arriveby': '11:15', 'train-day': 'saturday', 'train-departure': 'stevenage', 'train-destination': 'cambridge'}",18,12
MUL0290.json,can you confirm that this is the train that will arrive by 11:15?,i do not have a train arriving at 11:5. but i do have one arriving at 08:43.,"restaurant, train",['find_train'],"{'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '14:45', 'restaurant-name': 'backstreet bistro', 'train-arriveby': '11:15', 'train-day': 'saturday', 'train-departure': 'stevenage', 'train-destination': 'cambridge'}",13,17
MUL0290.json,is that train the same price as tr6016?,"i do apologize for the confusion, sir. yes, the tr6016 will indeed have you there well before 11:15. with a cost of 10.24 pounds and a travel time of 49 minutes.","restaurant, train",['find_train'],"{'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '14:45', 'restaurant-name': 'backstreet bistro', 'train-arriveby': '11:15', 'train-day': 'saturday', 'train-departure': 'stevenage', 'train-destination': 'cambridge'}",8,31
MUL0290.json,ok. that will work. thanks for your help.,was there anything more i could assist you with today?,"restaurant, train",[],"{'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '14:45', 'restaurant-name': 'backstreet bistro', 'train-arriveby': '11:15', 'train-day': 'saturday', 'train-departure': 'stevenage', 'train-destination': 'cambridge'}",8,10
MUL0290.json,"no, i believe that is everything today. thank you.","great, have a nice day!","restaurant, train",[],"{'restaurant-bookday': 'saturday', 'restaurant-bookpeople': '8', 'restaurant-booktime': '14:45', 'restaurant-name': 'backstreet bistro', 'train-arriveby': '11:15', 'train-day': 'saturday', 'train-departure': 'stevenage', 'train-destination': 'cambridge'}",9,5
MUL1250.json,"i need help finding a hotel that has free wifi and parking, can you help?","the ashley hotel and lovell lodge are moderately priced hotels, and the express by holiday cambridge, gonville hotel, and huntingdon marriott are more expensively priced. all have parking and wifi.","restaurant, taxi, hotel",['find_hotel'],"{'hotel-internet': 'yes', 'hotel-parking': 'yes', 'hotel-type': 'hotel'}",15,30
MUL1250.json,"actually, are any of these 4 star rated?",the huntingdon marriott hotel is a four star hotel.,"restaurant, taxi, hotel",['find_hotel'],"{'hotel-internet': 'yes', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'hotel'}",8,9
MUL1250.json,sounds perfect. can you book a room for 2 nights starting sunday? there are 7 of us.,yes i have done so and your reference number is u2utf524 .,"restaurant, taxi, hotel",['book_hotel'],"{'hotel-bookday': 'sunday', 'hotel-bookpeople': '7', 'hotel-bookstay': '2', 'hotel-internet': 'yes', 'hotel-name': 'huntingdon marriott hotel', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'hotel'}",17,12
MUL1250.json,i'm also looking for a place to dine that's in the centre and in the expensive range.,the bedouin features african cusine and is located in the centre in the expensive range.,"restaurant, taxi, hotel",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-pricerange': 'expensive', 'hotel-bookday': 'sunday', 'hotel-bookpeople': '7', 'hotel-bookstay': '2', 'hotel-internet': 'yes', 'hotel-name': 'huntingdon marriott hotel', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'hotel'}",17,15
MUL1250.json,is there anything that serves turkish food?,yes there is the meze bar restaurant would you like me to book it for you?,"restaurant, taxi, hotel",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'turkish', 'restaurant-pricerange': 'expensive', 'hotel-bookday': 'sunday', 'hotel-bookpeople': '7', 'hotel-bookstay': '2', 'hotel-internet': 'yes', 'hotel-name': 'huntingdon marriott hotel', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'hotel'}",7,16
MUL1250.json,"no, i just need the phone number.","i'm sorry, but meze bar restaurant's phone number is not listed.","restaurant, taxi, hotel",['find_restaurant'],"{'restaurant-area': 'centre', 'restaurant-food': 'turkish', 'restaurant-pricerange': 'expensive', 'hotel-bookday': 'sunday', 'hotel-bookpeople': '7', 'hotel-bookstay': '2', 'hotel-internet': 'yes', 'hotel-name': 'huntingdon marriott hotel', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'hotel'}",7,11
MUL1250.json,i need a taxi from huntingdon marriott hotel to meze bar restaurant,what time do you want to leave the hotel?,"restaurant, taxi, hotel",['find_taxi'],"{'taxi-departure': 'huntingdon marriott hotel', 'taxi-destination': 'meze bar', 'restaurant-area': 'centre', 'restaurant-food': 'turkish', 'restaurant-pricerange': 'expensive', 'hotel-bookday': 'sunday', 'hotel-bookpeople': '7', 'hotel-bookstay': '2', 'hotel-internet': 'yes', 'hotel-name': 'huntingdon marriott hotel', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'hotel'}",12,9
MUL1250.json,doesn't matter. i just need to leave the restaurant by 13:00. i will also need the contact number and car type of the taxi.,sure thing. a yellow honda will be outside waiting for you. the driver's contact number is 07929295523. can i help with anything else?,"restaurant, taxi, hotel",['find_taxi'],"{'taxi-departure': 'huntingdon marriott hotel', 'taxi-destination': 'meze bar', 'taxi-leaveat': '13:00', 'restaurant-area': 'centre', 'restaurant-food': 'turkish', 'restaurant-pricerange': 'expensive', 'hotel-bookday': 'sunday', 'hotel-bookpeople': '7', 'hotel-bookstay': '2', 'hotel-internet': 'yes', 'hotel-name': 'huntingdon marriott hotel', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'hotel'}",24,23
MUL1250.json,that will be all. thanks for your help!,"you're welcome, have a great day.","restaurant, taxi, hotel",[],"{'taxi-departure': 'huntingdon marriott hotel', 'taxi-destination': 'meze bar', 'taxi-leaveat': '13:00', 'restaurant-area': 'centre', 'restaurant-food': 'turkish', 'restaurant-pricerange': 'expensive', 'hotel-bookday': 'sunday', 'hotel-bookpeople': '7', 'hotel-bookstay': '2', 'hotel-internet': 'yes', 'hotel-name': 'huntingdon marriott hotel', 'hotel-parking': 'yes', 'hotel-stars': '4', 'hotel-type': 'hotel'}",8,6
MUL1267.json,i am looking for a place to stay with free parking.,there are several that offer free parking what is your price range?,"restaurant, hotel",['find_hotel'],{'hotel-parking': 'yes'},11,12
MUL1267.json,my price range is mid to high range.,there are several hotels that fits that description what area would you like?,"restaurant, hotel",['find_hotel'],"{'hotel-parking': 'yes', 'hotel-pricerange': 'moderate'}",8,13
MUL1267.json,i would like a hotel in the south with a star rating of 4.,i have one listing for aylesbray lodge guest house.,"restaurant, hotel",['find_hotel'],"{'hotel-area': 'south', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate', 'hotel-stars': '4'}",14,9
MUL1267.json,"all right, if there are no hotels, the guest house will do. could you give me the address and postcode, please?",the address is 5 mowbray road and the postcode is cb17sr. would you like me to book you a room?,"restaurant, hotel",['find_hotel'],"{'hotel-area': 'south', 'hotel-name': 'aylesbray lodge guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate', 'hotel-stars': '4'}",21,20
MUL1267.json,not right now. can you help me find a modern european restaurant that is cheap?,i have one place in the centre of town. would you like me to book you in?,"restaurant, hotel",['find_restaurant'],"{'restaurant-food': 'modern european', 'restaurant-pricerange': 'cheap', 'hotel-area': 'south', 'hotel-name': 'aylesbray lodge guest house', 'hotel-parking': 'yes', 'hotel-pricerange': 'moderate', 'hotel-stars': '4'}",15,17
